"Subject","Group","Condition","VideoTrial","VideoName","Target","Path","Manner","P_anyw","P_V","P_adj","M_anyw","M_V","M_adj"
"8","L2","Manner",10,"pgd_valnei","Popi empuja la maleta sobre un sitio nevada","No Path","V",0,0,0,1,1,0
"8","L2","Manner",11,"tge_chagro","Popi tira la silla dentro de la cueva","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",12,"pgd_valcol","Popi empuja una maleta sobre una cuesta","No Path","V",0,0,0,1,1,0
"8","L2","Manner",13,"prt_rourou","Popi empuja la rueda sobre el río","No Path","V",0,0,0,1,1,0
"8","L2","Manner",14,"tre_cadmai","Popi tira el saco de compra dentro de la grancha [=granja]","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",15,"prm_boutoi","vale [QUESTIONS ABOUT VOCABULARY]","No Path","No Manner",0,0,0,0,0,0
"8","L2","Manner",16,"tgt_cherue","Popi tira el caballo de juguete sobre el camino","No Path","V",0,0,0,1,1,0
"8","L2","Manner",17,"pre_pnegro","Popi rueda una rueda dentro de la cueva","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",18,"pgm_paqtoi","Popi empuja el paquete arriba del techo","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",19,"prd_balnei","Popi empuja la pelota abajo de la cuesta nevada","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",20,"tgm_sacdun","Popi tira el saco sobre la arena","No Path","V",0,0,0,1,1,0
"8","L2","Manner",21,"tre_cadgro","Popi tira una bolsa de compra dentro de la cueva","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",22,"tgd_malnei","Popi tira una cosa abajo de una cuesta nevada","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",23,"pgm_paqdun","Popi empuja un paquete sobre una cuesta con arena","No Path","V",0,0,0,1,1,0
"8","L2","Manner",24,"prt_rourue","Popi rueda una rueda cruzando una calle","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",25,"tgd_malcol","Popi tira una cosa abajo de una cuesta","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",26,"pge_tabmai","Popi empuja la mesa dentro de las puertas","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",27,"trd_bronei","Popi tira una empujadora [=carretilla] abajo de una cuesta nevada","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",28,"tgt_cherou","Popi tira el caballo de juguete sobre el río","No Path","V",0,0,0,1,1,0
"8","L2","Manner",29,"trm_voitoi","Popi tira el coche de juguete arriba del techo","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",30,"tge_chamai","Popi tira la silla dentro de las puertas","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",31,"trm_voidun","Popi tira el coche de juguete arriba de la cuesta con arena","Adjunct","V",1,0,1,1,1,0
"8","L2","Manner",32,"prt_rourue","Popi rueda una rueda sobre el camino","No Path","V",0,0,0,1,1,0
"9","L2","Path",1,"prd_balcol","un hombre mueve un balón debajo de un montaña","Adjunct","No Manner",1,0,1,0,0,0
"9","L2","Path",2,"trt_pourou","un hombre cruza una calle con un carrito de niño","V","No Manner",1,1,0,0,0,0
"9","L2","Path",3,"tgd_malcol","un hombre baja una montaña con un box","V","No Manner",1,1,0,0,0,0
"9","L2","Path",4,"trm_voitoi","pues una persona sube un cochecito a través de un techo de una casa","V+Adjunct","No Manner",1,1,1,0,0,0
"9","L2","Path",5,"pgt_panrue","una persona cruza la calle con un saco de manzanas","V","No Manner",1,1,0,0,0,0
"9","L2","Path",6,"trd_bronei","un hombre baja una pequeña montaña con una cosita para llevar cosas","V","No Manner",1,1,0,0,0,0
"9","L2","Path",7,"pgt_panrou","un niño cruza la calle con un saco de manzanas","V","No Manner",1,1,0,0,0,0
"9","L2","Path",8,"tre_cadgro","una persona va por el bosque con una un saco para la compra","No Path","No Manner",0,0,0,0,0,0
"9","L2","Path",9,"tgt_cherou","un niño cruza la calle con un caballo de juguete","V","No Manner",1,1,0,0,0,0
"9","L2","Path",10,"pge_tabgro","un niño empuja una mesa hacía una cueva","No Path","V",0,0,0,1,1,0
"9","L2","Path",11,"prm_boudun","un niño sube un flotador lo empuja sobre una pequeña montaña cerca del mar","V","V",1,1,0,1,1,0
"9","L2","Path",12,"tge_chagro","un hombre se lleva una silla verde hacia una cueva en la montaña","No Path","No Manner",0,0,0,0,0,0
"9","L2","Path",13,"trt_pourue","un hombre cruza la calle con un carro de niños","V","No Manner",1,1,0,0,0,0
"9","L2","Path",14,"tge_chamai","el hombre entra en una iglesia con una silla verde","V","No Manner",1,1,0,0,0,0
"9","L2","Path",15,"pgd_valnei","un hombre se lleva la maleta debajo de una montaña","Adjunct","No Manner",1,0,1,0,0,0
"9","L2","Path",16,"prm_boutoi","un chico sube un flotador en el techo de una casa","V","No Manner",1,1,0,0,0,0
"9","L2","Path",17,"tgt_cherue","un hombre cruza la calle con un juguete de caballo","V","No Manner",1,1,0,0,0,0
"9","L2","Path",18,"pgm_paqtoi","un hombre sube el techo con un regalo","V","No Manner",1,1,0,0,0,0
"9","L2","Path",19,"pre_pnemai","un hombre entra en una casa antigua con una rueda","V","No Manner",1,1,0,0,0,0
"9","L2","Path",20,"trd_brocol","un hombre baja una montaña con un objeto para llevar cosas","V","No Manner",1,1,0,0,0,0
"9","L2","Path",21,"tgm_sactoi","un hombre sube un techo con un saco de dinero","V","No Manner",1,1,0,0,0,0
"9","L2","Path",22,"pge_tabmai","una persona entra en una casa antigua con una mesa","V","No Manner",1,1,0,0,0,0
"9","L2","Path",23,"prt_rourou","el niño cruza la calle con una rueda antigua","V","No Manner",1,1,0,0,0,0
"9","L2","Path",24,"tre_cadmai","el niño entra en una casa antigua con un objeto para llevar cosas","V","No Manner",1,1,0,0,0,0
"9","L2","Path",25,"pgm_paqdun","un niño se empuja un regalo a una montaña","No Path","V",0,0,0,1,1,0
"9","L2","Path",26,"pre_pnegro","un niño entra en una cueva con una rueda","V","No Manner",1,1,0,0,0,0
"9","L2","Path",27,"tgm_sacdun","un hombre sube una montaña con un saco","V","No Manner",1,1,0,0,0,0
"9","L2","Path",28,"pgd_valcol","el hombre baja una montaña con una maleta","V","No Manner",1,1,0,0,0,0
"9","L2","Path",29,"prt_rourue","un hombre cruza una villa o una calle con una rueda","V","No Manner",1,1,0,0,0,0
"9","L2","Path",30,"trm_voidun","un hombre sube la montaña con un cochetito de juguete para niños","V","No Manner",1,1,0,0,0,0
"9","L2","Path",31,"prd_balnei","el niño baja la montaña de nieve con un balón de plástico","V","No Manner",1,1,0,0,0,0
"9","L2","Path",32,"pgm_paqdun","un hombre sube una montañita con un regalo","V","No Manner",1,1,0,0,0,0
"10","L2","Manner",1,"pre_pnegro","Popi empuja la rueda de un carro adentro de una cueva en el bosque","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",2,"trd_bronei","Popi está tirando un se me olvidó la palabra de una montaña para abajo","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",3,"pgt_panrou","Popi empuja un canasto con manzanas de un lado al otro lado de la calle","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",4,"tgm_sacdun","Popi tira un saco por arriba de un cierro","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",5,"trt_pourou","Popi está llevándose el carro de bebé","No Path","No Manner",0,0,0,0,0,0
"10","L2","Manner",6,"pre_pnemai","Popi empuja una rueda adentro de una casa","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",7,"pgt_panrue","Popi empuja el canasto de manzanas de un lado al otro lado de la calle","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",8,"tge_chamai","Popi arrastra la silla de afuera para adentro","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",9,"pgd_valnei","Popi empuja la maleta de un cierro para abajo","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",10,"tgt_cherou","Popi arrastra un caballo de madera de un lado al otro lado de la calle","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",11,"pge_tabmai","Popi empuja la mesa de afuera para adentro de la casa","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",12,"tgd_malcol","Popi arrastra un box de madera","No Path","V",0,0,0,1,1,0
"10","L2","Manner",13,"prt_rourue","Popi rueda una rueda por la calle","No Path","V",0,0,0,1,1,0
"10","L2","Manner",14,"tgd_malnei","Popi arrastra una caja de madera del cierro para abajo","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",15,"tre_cadgro","Popi está llevando un carrito a la cueva","No Path","No Manner",0,0,0,0,0,0
"10","L2","Manner",16,"prd_balnei","Popi empuja una pelota para abajo","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",17,"trm_voitoi","Popi tira un carro de niño por arriba del techo","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",18,"tge_chagro","Popi tira la silla del bosque a la cueva","No Path","V",0,0,0,1,1,0
"10","L2","Manner",19,"prm_boutoi","Popi empuja una rueda por el techo","No Path","V",0,0,0,1,1,0
"10","L2","Manner",20,"trd_brocol","Popi tiras [tira] una cuchara del sierro para abajo","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",21,"prt_rourou","Popi empuja una rueda madera de un lado al otro lado de la calle","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",22,"trm_voidun","Popi tira un auto de plástico por una sierra de arena","No Path","V",0,0,0,1,1,0
"10","L2","Manner",23,"pge_tabgro","Popi empuja una mesa del bosque a la cueva","No Path","V",0,0,0,1,1,0
"10","L2","Manner",24,"tgm_sactoi","Popi arrastra un saco por el techo","No Path","V",0,0,0,1,1,0
"10","L2","Manner",25,"prd_balcol","Popi empuja una pelota del cierro para abajo","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",26,"tgt_cherue","Popi tira un caballo de madera por la calle de un lado al otro","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",27,"pgm_paqtoi","Popi empuja un paquete de regalo por el techo","No Path","V",0,0,0,1,1,0
"10","L2","Manner",28,"tre_cadmai","Popi tira un canasto de afuera para dentro","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",29,"pgm_paqdun","Popi empuja el paquete de regalo para arriba","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",30,"trt_pourue","Popi va cruzando la calle con el carro de bebé","Adjunct","No Manner",1,0,1,0,0,0
"10","L2","Manner",31,"pgd_valcol","Popi empuja la maleta para abajo del cierro","Adjunct","V",1,0,1,1,1,0
"10","L2","Manner",32,"pre_pnemai","Popi empuja la rueda para dentro de la casa","Adjunct","V",1,0,1,1,1,0
"11","L2","Control",1,"pgm_paqtoi","Popi está moviendo un paquete sobre el techo de la casa que queda entra las montañas","V","No Manner",1,1,0,0,0,0
"11","L2","Control",2,"tge_chamai","Popi está moviendo una silla entrando en éste edificio grande del campo","Adjunct","No Manner",1,0,1,0,0,0
"11","L2","Control",3,"pgd_valnei","ahora está empujando una maleta en nieve bajando una pista","Adjunct","V",1,0,1,1,1,0
"11","L2","Control",4,"trt_pourou","Popi está llevando un carrito de bebés sobre la carretera","No Path","No Manner",0,0,0,0,0,0
"11","L2","Control",5,"tgd_malnei","Popi está bajando con un baúl sobre la nieve","V","No Manner",1,1,0,0,0,0
"11","L2","Control",6,"trm_voidun","Popi tiene un carro de juguetes y está subiéndolo [el carro de juguetes] de unas dunas en la playa","V","No Manner",1,1,0,0,0,0
"11","L2","Control",7,"pge_tabgro","Popi está mudando me parece a la cueva con su mesa","No Path","No Manner",0,0,0,0,0,0
"11","L2","Control",8,"tgt_cherou","Popi está llevándose el juguete de pony y está en el camino ahí en este paisaje tan lindo","No Path","No Manner",0,0,0,0,0,0
"11","L2","Control",9,"trd_bronei","Popi en las montañas de nieve bajando un carridelero no sé","Adjunct","No Manner",1,0,1,0,0,0
"11","L2","Control",10,"pre_pnegro","él mueve una rueda de un carro bajando la cueva","Adjunct","No Manner",1,0,1,0,0,0
"11","L2","Control",11,"pgm_paqdun","estamos con Popi moviendo un paquete en la duna y subiendo con el paquete","Adjunct","No Manner",1,0,1,0,0,0
"11","L2","Control",12,"prd_balnei","estamos bajando [=está bajando] con un un balón de un plástico inflable","V","No Manner",1,1,0,0,0,0
"11","L2","Control",13,"tgm_sactoi","estamos subiendo [=está subiendo] un saco con Popi a través de la colina","V+Adjunct","No Manner",1,1,1,0,0,0
"11","L2","Control",14,"pgt_panrou","Popi está moviendo un cesto lleno de manzanas sobre éste camino está atravesando el camino de la izquierda hasta la derecha","V","No Manner",1,1,0,0,0,0
"11","L2","Control",15,"pre_pnemai","estamos entrando [=está entrando] con la rueda adentro del garaje","V+Adjunct","No Manner",1,1,1,0,0,0
"11","L2","Control",16,"tgt_cherue","estaba llevándose éste juguete en forma de un caballo chiquito","No Path","No Manner",0,0,0,0,0,0
"11","L2","Control",17,"prm_boudun","Popi está subiendo un juguete flotante de forma donut","V","No Manner",1,1,0,0,0,0
"11","L2","Control",18,"pge_tabmai","Popi está entrando con la mesa en la mansión grande ","V","No Manner",1,1,0,0,0,0
"11","L2","Control",19,"trm_voitoi","Popi está subiendo un carrito de juguete a ésta casa entre las colinas","V","No Manner",1,1,0,0,0,0
"11","L2","Control",20,"tgd_malcol","Popi está bajando con el baúl en éste paisaje medio montañoso","V","No Manner",1,1,0,0,0,0
"11","L2","Control",21,"tre_cadgro","Popi llevó el carrito de compras","No Path","No Manner",0,0,0,0,0,0
"11","L2","Control",22,"tgm_sacdun","pobre Popi tiene que mover un saco por las dunas","No Path","No Manner",0,0,0,0,0,0
"11","L2","Control",23,"prt_rourue","está moviendo una rueda antigua cruzando el camino","Adjunct","No Manner",1,0,1,0,0,0
"11","L2","Control",24,"pgd_valcol","Popi está bajando con una maleta de una subida","V","No Manner",1,1,0,0,0,0
"11","L2","Control",25,"prm_boutoi","Popi movió el juguete inflable sobre el techo","No Path","No Manner",0,0,0,0,0,0
"11","L2","Control",26,"trd_brocol","Popi bajó la loma con éste carrito amarillo ","V","No Manner",1,1,0,0,0,0
"11","L2","Control",27,"pgt_panrue","Popi hizo el esfuerzo de mover un cesto de manzanas cruzando el camino de piedras","Adjunct","No Manner",1,0,1,0,0,0
"11","L2","Control",28,"tge_chagro","estaba entrando Popi con una silla verde de plástico una cueva en la mitad del bosque","V","No Manner",1,1,0,0,0,0
"11","L2","Control",29,"trt_pourue","Popi se cruzó el camino de piedras con el carrito de bebés color lila","V","No Manner",1,1,0,0,0,0
"11","L2","Control",30,"prd_balcol","Popi bajó la loma en mitad del bosque con una pelota inflable de plástico","V","No Manner",1,1,0,0,0,0
"11","L2","Control",31,"tre_cadmai","entró en éste lugar donde se guarda la paja se entró con un carrito de compras ","V","No Manner",1,1,0,0,0,0
"11","L2","Control",32,"pgt_panrue","Popi mudó por ahí 500 kilos de manzanas sin esfuerzo se cruzó el camino del pueblito suizo","V","No Manner",1,1,0,0,0,0
"12","L2","Control",1,"trd_bronei","Popi bajó una colina de nieve con algo arrastrando detrás","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",2,"prt_rourue","Popi rodaba una rueda en la calle","No Path","V",0,0,0,1,1,0
"12","L2","Control",3,"tre_cadmai","Popi entra en una casa arrastrando un carrito de compras detrás","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",4,"tgt_cherue","Popi cruzaba la calle con un caballo de juguete detrás","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",5,"pre_pnemai","Popi entra en el edificio con una rueda de un coche rodando delante ","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",6,"pgd_valcol","Popi baja una colina de hierba con un maleta para viajar","V","No Manner",1,1,0,0,0,0
"12","L2","Control",7,"prt_rourou","Popi rueda una rueda cruza un camino","V","V",1,1,0,1,1,0
"12","L2","Control",8,"pgd_valnei","Popi bajó una colina de nieve con una maleta de viajes","V","No Manner",1,1,0,0,0,0
"12","L2","Control",9,"tgt_cherou","Popi cruzaba un camino con un caballo de juguete detrás","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",10,"trm_voitoi","Popi subió un tejado con un coche de juguete detrás arrastrándolo","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",11,"tge_chagro","Popi entró en una cueva arrastrando una silla","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",12,"trt_pourue","Popi cruzó la calle con un cochecito de niño","V","No Manner",1,1,0,0,0,0
"12","L2","Control",13,"pge_tabgro","Popi empujaba una mesa delante para entrando en una cueva","Adjunct","V+Adjunct",1,0,1,1,1,1
"12","L2","Control",14,"trt_pourou","Popi cruzaba un camino con un cochecito de niño detrás","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",15,"tgm_sactoi","Popi subió un tejado con un saco","V","No Manner",1,1,0,0,0,0
"12","L2","Control",16,"pre_pnegro","con una rueda de coche Popi entró en una cueva rodando delante","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",17,"trd_brocol","Popi bajó una loma con algo para llevar","V","No Manner",1,1,0,0,0,0
"12","L2","Control",18,"tgm_sacdun","Popi subió una loma de arena al lado del agua con un saco","V","No Manner",1,1,0,0,0,0
"12","L2","Control",19,"prd_balcol","Popi rodó una pelota inflable bajando una colina","Adjunct","V",1,0,1,1,1,0
"12","L2","Control",20,"tge_chamai","Popi entró en un edificio granjero [granero] con una silla detrás","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",21,"prm_boudun","Popi subió una loma con un flotante ","V","No Manner",1,1,0,0,0,0
"12","L2","Control",22,"tgd_malcol","Popi bajó una colina con un baúl o una caja detrás","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",23,"pgt_panrue","Popi cruzó la calle con un cesto lleno de manzanas empujándose adelante","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",24,"trm_voidun","Popi subió una duna de arena con un cochecito de juguete","V","No Manner",1,1,0,0,0,0
"12","L2","Control",25,"pgt_panrou","Popi cruzó un camino con un cesta llena de manzanas","V","No Manner",1,1,0,0,0,0
"12","L2","Control",26,"tgd_malnei","Popi bajó una colina de nieve con un baúl","V","No Manner",1,1,0,0,0,0
"12","L2","Control",27,"pgm_paqdun","Popi subió una duna con un paquete de regalo","V","No Manner",1,1,0,0,0,0
"12","L2","Control",28,"prd_balnei","Popi bajó una colina de nieve con una pelota inflable rodando delante","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",29,"pgm_paqtoi","Popi subió un paquete de regalo empujándoselo delante","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",30,"tre_cadgro","Popi entró en una cueva con un carrito de compras","V","No Manner",1,1,0,0,0,0
"12","L2","Control",31,"prm_boutoi","Popi subió un tejado con un anillo flotante rodándose delante","V","Adjunct",1,1,0,1,0,1
"12","L2","Control",32,"pge_tabgro","Popi metió una mesa en una cueva","V","No Manner",1,1,0,0,0,0
"13","L2","Path",1,"pgm_paqtoi","Popi está poniendo un regalo arriba de un techo","Adjunct","No Manner",1,0,1,0,0,0
"13","L2","Path",2,"trd_brocol","Popi está bajando el carrito ","V","No Manner",1,1,0,0,0,0
"13","L2","Path",3,"pge_tabmai","Popi está poniendo una mesa adentro una casa","Adjunct","No Manner",1,0,1,0,0,0
"13","L2","Path",4,"prt_rourou","Popi está moviendo una rueda al otro lado de la calle","Adjunct","No Manner",1,0,1,0,0,0
"13","L2","Path",5,"tre_cadmai","Popi entra la casa con una cesta de la comida","V","No Manner",1,1,0,0,0,0
"13","L2","Path",6,"tgt_cherou","Popi está cruzando la calle con un caballo de juguete","V","No Manner",1,1,0,0,0,0
"13","L2","Path",7,"prm_boutoi","Popi está subiendo una pelota infable arriba de un techo","V+Adjunct","No Manner",1,1,1,0,0,0
"13","L2","Path",8,"trt_pourue","Popi está cruzando una calle con un carrito de niño","V","No Manner",1,1,0,0,0,0
"13","L2","Path",9,"tgm_sactoi","Popi está subiendo el techo con una jaba [?]","V","No Manner",1,1,0,0,0,0
