"Subject","Group","Condition","VideoTrial","VideoName","Match","VocabEntry","Baseform","SemComp","Meaning","SyntCateg","SyntForm"
"7","L2","Control",11,"pgd_valnei","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",12,"prt_rourou","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",13,"tgm_sacdun","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",14,"trt_pourou","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",15,"pgm_paqdun","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",16,"tgt_cherou","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",17,"pge_tabgro","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",17,"pge_tabgro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"7","L2","Control",18,"trt_pourue","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",19,"prm_boudun","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",20,"tge_chagro","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",20,"tge_chagro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"7","L2","Control",22,"tge_chamai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"7","L2","Control",23,"pgt_panrue","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",24,"tgd_malcol","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",25,"trm_voitoi","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",26,"prd_balnei","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",27,"tre_cadmai","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",27,"tre_cadmai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"7","L2","Control",28,"pgm_paqtoi","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",29,"prd_balcol","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",30,"tre_cadgro","traído","traer_V","traer","Other","BRING","V","V_fin"
"7","L2","Control",30,"tre_cadgro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"7","L2","Control",31,"pgd_valcol","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",32,"pre_pnegro","ha empujado","empujar_V","empujar","Manner","PUSH","V","V_fin"
"7","L2","Control",32,"pre_pnegro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",1,"prm_boudun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",2,"pgt_panrue","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",3,"pre_pnemai","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",3,"pre_pnemai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",4,"pgt_panrou","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",5,"prd_balcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"8","L2","Manner",5,"prd_balcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"8","L2","Manner",6,"trt_pourue","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",7,"pge_tabgro","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",7,"pge_tabgro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",8,"trt_pourou","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",9,"tgm_sactoi","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",10,"pgd_valnei","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",11,"tge_chagro","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",11,"tge_chagro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",12,"pgd_valcol","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",13,"prt_rourou","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",14,"tre_cadmai","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",14,"tre_cadmai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",16,"tgt_cherue","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",17,"pre_pnegro","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"8","L2","Manner",17,"pre_pnegro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",18,"pgm_paqtoi","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",18,"pgm_paqtoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"8","L2","Manner",19,"prd_balnei","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",19,"prd_balnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"8","L2","Manner",20,"tgm_sacdun","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",21,"tre_cadgro","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",21,"tre_cadgro","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",22,"tgd_malnei","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",22,"tgd_malnei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"8","L2","Manner",23,"pgm_paqdun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",24,"prt_rourue","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"8","L2","Manner",24,"prt_rourue","cruzando","cruzando_Ger","cruzar","Path","ACROSS","Adjunct","V_ger"
"8","L2","Manner",25,"tgd_malcol","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",25,"tgd_malcol","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"8","L2","Manner",26,"pge_tabmai","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"8","L2","Manner",26,"pge_tabmai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",27,"trd_bronei","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",27,"trd_bronei","abajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"8","L2","Manner",28,"tgt_cherou","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",29,"trm_voitoi","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",29,"trm_voitoi","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"8","L2","Manner",30,"tge_chamai","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",30,"tge_chamai","dentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"8","L2","Manner",31,"trm_voidun","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"8","L2","Manner",31,"trm_voidun","arriba","arriba_AdvP","arriba","Path","UP","Adjunct","AdvP"
"8","L2","Manner",32,"prt_rourue","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"9","L2","Path",1,"prd_balcol","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"9","L2","Path",1,"prd_balcol","debajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"9","L2","Path",2,"trt_pourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"9","L2","Path",3,"tgd_malcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"9","L2","Path",4,"trm_voitoi","sube","subir_V","subir","Path","UP","V","V_fin"
"9","L2","Path",4,"trm_voitoi","a través","a-traves-de_PP","a-través-de","Path","ACROSS","Adjunct","PP"
"9","L2","Path",5,"pgt_panrue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"9","L2","Path",6,"trd_bronei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"9","L2","Path",7,"pgt_panrou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"9","L2","Path",8,"tre_cadgro","va","ir_V","ir","Other","GO","V","V_fin"
"9","L2","Path",9,"tgt_cherou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"9","L2","Path",10,"pge_tabgro","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"9","L2","Path",11,"prm_boudun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"9","L2","Path",11,"prm_boudun","sube","subir_V","subir","Path","UP","V","V_fin"
"9","L2","Path",12,"tge_chagro","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"9","L2","Path",12,"tge_chagro","hacia una cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"9","L2","Path",13,"trt_pourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"9","L2","Path",14,"tge_chamai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"9","L2","Path",15,"pgd_valnei","lleva","llevar_V","llevar","Other","BRING","V","V_fin"
"9","L2","Path",15,"pgd_valnei","debajo","abajo_AdvP","abajo","Path","DOWN","Adjunct","AdvP"
"9","L2","Path",16,"prm_boutoi","sube","subir_V","subir","Path","UP","V","V_fin"
"9","L2","Path",17,"tgt_cherue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"9","L2","Path",18,"pgm_paqtoi","sube","subir_V","subir","Path","UP","V","V_fin"
"9","L2","Path",19,"pre_pnemai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"9","L2","Path",20,"trd_brocol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"9","L2","Path",21,"tgm_sactoi","sube","subir_V","subir","Path","UP","V","V_fin"
"9","L2","Path",22,"pge_tabmai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"9","L2","Path",23,"prt_rourou","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"9","L2","Path",24,"tre_cadmai","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"9","L2","Path",25,"pgm_paqdun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"9","L2","Path",26,"pre_pnegro","entra en","entrar_V","entrar","Path","INTO","V","V_fin"
"9","L2","Path",27,"tgm_sacdun","sube","subir_V","subir","Path","UP","V","V_fin"
"9","L2","Path",28,"pgd_valcol","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"9","L2","Path",29,"prt_rourue","cruza","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"9","L2","Path",30,"trm_voidun","sube","subir_V","subir","Path","UP","V","V_fin"
"9","L2","Path",31,"prd_balnei","baja","bajar_V","bajar","Path","DOWN","V","V_fin"
"9","L2","Path",32,"pgm_paqdun","sube","subir_V","subir","Path","UP","V","V_fin"
"10","L2","Manner",1,"pre_pnegro","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",1,"pre_pnegro","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"10","L2","Manner",2,"trd_bronei","está tirando","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",2,"trd_bronei","para abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"10","L2","Manner",3,"pgt_panrou","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",3,"pgt_panrou","al otro lado de la calle","PREP-otro-lado_PP","PREP-otro-lado","Path","ACROSS","Adjunct","PP"
"10","L2","Manner",4,"tgm_sacdun","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",4,"tgm_sacdun","por arriba","PREP-arriba_PP","PREP-arriba","Path","UP","Adjunct","PP"
"10","L2","Manner",5,"trt_pourou","está llevándose","llevar_V","llevar","Other","BRING","V","V_fin"
"10","L2","Manner",6,"pre_pnemai","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",6,"pre_pnemai","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"10","L2","Manner",7,"pgt_panrue","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",7,"pgt_panrue","al otro lado de la calle","PREP-otro-lado_PP","PREP-otro-lado","Path","ACROSS","Adjunct","PP"
"10","L2","Manner",8,"tge_chamai","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"10","L2","Manner",8,"tge_chamai","para adentro","PREP-(a)dentro_PP","hacia-dentro-de-GROUND","Path","INTO","Adjunct","PP"
"10","L2","Manner",9,"pgd_valnei","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",9,"pgd_valnei","para abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"10","L2","Manner",10,"tgt_cherou","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"10","L2","Manner",10,"tgt_cherou","al otro lado de la calle","PREP-otro-lado_PP","PREP-otro-lado","Path","ACROSS","Adjunct","PP"
"10","L2","Manner",11,"pge_tabmai","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",11,"pge_tabmai","para adentro","PREP-(a)dentro_PP","hacia-dentro-de-GROUND","Path","INTO","Adjunct","PP"
"10","L2","Manner",12,"tgd_malcol","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"10","L2","Manner",13,"prt_rourue","rueda","rodar_V","rodar","Manner","ROLL","V","V_fin"
"10","L2","Manner",14,"tgd_malnei","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"10","L2","Manner",14,"tgd_malnei","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",14,"tgd_malnei","para abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"10","L2","Manner",15,"tre_cadgro","está llevando","llevar_V","llevar","Other","BRING","V","V_fin"
"10","L2","Manner",15,"tre_cadgro","a la cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"10","L2","Manner",16,"prd_balnei","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",16,"prd_balnei","para abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"10","L2","Manner",17,"trm_voitoi","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",17,"trm_voitoi","por arriba","PREP-arriba_PP","PREP-arriba","Path","UP","Adjunct","PP"
"10","L2","Manner",18,"tge_chagro","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",18,"tge_chagro","a la cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"10","L2","Manner",19,"prm_boutoi","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",20,"trd_brocol","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",20,"trd_brocol","para abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"10","L2","Manner",21,"prt_rourou","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",21,"prt_rourou","al otro lado de la calle","PREP-otro-lado_PP","PREP-otro-lado","Path","ACROSS","Adjunct","PP"
"10","L2","Manner",22,"trm_voidun","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",23,"pge_tabgro","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",23,"pge_tabgro","a la cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"10","L2","Manner",24,"tgm_sactoi","arrastra","arrastrar_V","arrastrar","Manner","DRAG","V","V_fin"
"10","L2","Manner",25,"prd_balcol","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",25,"prd_balcol","para abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"10","L2","Manner",26,"tgt_cherue","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",26,"tgt_cherue","de un lado al otro","de-un-lado-al-otro_PP","de-un-lado-al-otro","Path","ACROSS","Adjunct","PP"
"10","L2","Manner",27,"pgm_paqtoi","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",28,"tre_cadmai","tira","tirar-de_V","tirar-de","Manner","PULL","V","V_fin"
"10","L2","Manner",28,"tre_cadmai","para dentro","PREP-(a)dentro_PP","hacia-dentro-de-GROUND","Path","INTO","Adjunct","PP"
"10","L2","Manner",29,"pgm_paqdun","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",29,"pgm_paqdun","para arriba","PREP-arriba_PP","PREP-arriba","Path","UP","Adjunct","PP"
"10","L2","Manner",30,"trt_pourue","va","ir_V","ir","Other","GO","V","V_fin"
"10","L2","Manner",30,"trt_pourue","cruzando","cruzando_Ger","cruzar","Path","ACROSS","Adjunct","V_ger"
"10","L2","Manner",31,"pgd_valcol","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",31,"pgd_valcol","para abajo","PREP-abajo_PP","PREP-abajo","Path","DOWN","Adjunct","PP"
"10","L2","Manner",32,"pre_pnemai","empuja","empujar_V","empujar","Manner","PUSH","V","V_fin"
"10","L2","Manner",32,"pre_pnemai","para dentro","PREP-(a)dentro_PP","hacia-dentro-de-GROUND","Path","INTO","Adjunct","PP"
"11","L2","Control",1,"pgm_paqtoi","entra","entrar_V","entrar","Path","INTO","V","V_fin"
"11","L2","Control",1,"pgm_paqtoi","está moviendo","mover_V","mover","Other","MOVE","V","V_fin"
"11","L2","Control",2,"tge_chamai","está moviendo","mover_V","mover","Other","MOVE","V","V_fin"
"11","L2","Control",2,"tge_chamai","entrando en","entrando_Ger","entrar","Path","INTO","Adjunct","V_ger"
"11","L2","Control",3,"pgd_valnei","está empujando","empujar_V","empujar","Manner","PUSH","V","V_fin"
"11","L2","Control",3,"pgd_valnei","bajando","bajando_Ger","bajar","Path","DOWN","Adjunct","V_ger"
"11","L2","Control",4,"trt_pourou","está llevando","llevar_V","llevar","Other","BRING","V","V_fin"
"11","L2","Control",5,"tgd_malnei","está bajando","bajar_V","bajar","Path","DOWN","V","V_fin"
"11","L2","Control",6,"trm_voidun","está subiéndo","subir_V","subir","Path","UP","V","V_fin"
"11","L2","Control",7,"pge_tabgro","está mudando","mudar_V","mudar","Other","?MOVE","V","V_fin"
"11","L2","Control",7,"pge_tabgro","a la cueva","a/hacia/hasta-BOUNDARY_PP","a/hacia/hasta-BOUNDARY","?Path","?INTO","Adjunct","PP"
"11","L2","Control",8,"tgt_cherou","está llevándose","llevar_V","llevar","Other","BRING","V","V_fin"
"11","L2","Control",9,"trd_bronei","bajando","bajando_Ger","bajar","Path","DOWN","Adjunct","V_ger"
"11","L2","Control",10,"pre_pnegro","mueve","mover_V","mover","Other","MOVE","V","V_fin"
"11","L2","Control",10,"pre_pnegro","bajando","bajando_Ger","bajar","Path","DOWN","Adjunct","V_ger"
"11","L2","Control",11,"pgm_paqdun","subiendo","subiendo_Ger","subir","Path","UP","Adjunct","V_ger"
"11","L2","Control",12,"prd_balnei","está bajando","bajar_V","bajar","Path","DOWN","V","V_fin"
"11","L2","Control",12,"prd_balnei","bajando","bajando_Ger","bajar","Path","DOWN","Adjunct","V_ger"
"11","L2","Control",13,"tgm_sactoi","está subiendo","subir_V","subir","Path","UP","V","V_fin"
"11","L2","Control",13,"tgm_sactoi","a través","a-traves-de_PP","a-través-de","Path","ACROSS","Adjunct","PP"
"11","L2","Control",14,"pgt_panrou","está atravesando","atravesar_V","atravesar","Path","ACROSS","V","V_fin"
"11","L2","Control",14,"pgt_panrou","está moviendo","mover_V","mover","Other","MOVE","V","V_fin"
"11","L2","Control",15,"pre_pnemai","está entrando","entrar_V","entrar","Path","INTO","V","V_fin"
"11","L2","Control",15,"pre_pnemai","adentro","(a)dentro_AdvP","adentro","Path","INTO","Adjunct","AdvP"
"11","L2","Control",15,"pre_pnemai","entrando","entrando_Ger","entrar","Path","INTO","Adjunct","V_ger"
"11","L2","Control",16,"tgt_cherue","estaba llevándose","llevar_V","llevar","Other","BRING","V","V_fin"
"11","L2","Control",17,"prm_boudun","está subiendo","subir_V","subir","Path","UP","V","V_fin"
"11","L2","Control",18,"pge_tabmai","está entrando","entrar_V","entrar","Path","INTO","V","V_fin"
"11","L2","Control",19,"trm_voitoi","está subiendo","subir_V","subir","Path","UP","V","V_fin"
"11","L2","Control",20,"tgd_malcol","está bajando","bajar_V","bajar","Path","DOWN","V","V_fin"
"11","L2","Control",21,"tre_cadgro","llevó","llevar_V","llevar","Other","BRING","V","V_fin"
"11","L2","Control",23,"prt_rourue","está moviendo","mover_V","mover","Other","MOVE","V","V_fin"
"11","L2","Control",23,"prt_rourue","cruzando","cruzando_Ger","cruzar","Path","ACROSS","Adjunct","V_ger"
"11","L2","Control",24,"pgd_valcol","está bajando","bajar_V","bajar","Path","DOWN","V","V_fin"
"11","L2","Control",25,"prm_boutoi","movió","mover_V","mover","Other","MOVE","V","V_fin"
"11","L2","Control",26,"trd_brocol","bajó","bajar_V","bajar","Path","DOWN","V","V_fin"
"11","L2","Control",27,"pgt_panrue","cruzando","cruzando_Ger","cruzar","Path","ACROSS","Adjunct","V_ger"
"11","L2","Control",28,"tge_chagro","estaba entrando","entrar_V","entrar","Path","INTO","V","V_fin"
"11","L2","Control",29,"trt_pourue","cruzó","cruzar_V","cruzar","Path","ACROSS","V","V_fin"
"11","L2","Control",30,"prd_balcol","bajó","bajar_V","bajar","Path","DOWN","V","V_fin"
